"","prodfra_n_moins1","prodfra_n","c_evol_prodfra","libel"
"1324","2030247030","2030247000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1325","2041100000","2041100000",0,"Prodfra perenne"
"1326","2041202000","2041202000",0,"Prodfra perenne"
"1327","2041203000","2041203000",0,"Prodfra perenne"
"1328","2041205000","2041205000",0,"Prodfra perenne"
"1329","2041209000","2041209000",0,"Prodfra perenne"
"1330","2041312000","2041312000",0,"Prodfra perenne"
"1331","2041315000","2041315000",0,"Prodfra perenne"
"1332","2041318000","2041318000",0,"Prodfra perenne"
"1333","2041324000","2041324000",0,"Prodfra perenne"
"1334","2041325010","2041325010",0,"Prodfra perenne"
"1335","2041325020","2041325020",0,"Prodfra perenne"
"1336","2041325041","2041325031",1,"Un Prodfra N-1 = Un autre Prodfra N"
"1337","2041325042","2041325032",1,"Un Prodfra N-1 = Un autre Prodfra N"
"1338","2041325051","2041325041",1,"Un Prodfra N-1 = Un autre Prodfra N"
"1339","2041325052","2041325042",1,"Un Prodfra N-1 = Un autre Prodfra N"
"1340","2041325060","2041325050",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1341","2041325070","2041325050",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1342","2041325080","2041325050",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1343","2041325090","2041325050",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1344","2041326000","2041326000",0,"Prodfra perenne"
"1345","2041327010","2041327010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"1346","2041327020","2041327010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"1347","2041327050","2041327010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"1348","2041327030","2041327020",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1349","2041327040","2041327020",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1350","2041327060","2041327030",1,"Un Prodfra N-1 = Un autre Prodfra N"
"1351","2041327070","2041327040",1,"Un Prodfra N-1 = Un autre Prodfra N"
"1352","2041410000","2041410000",0,"Prodfra perenne"
"1353","2041427000","2041427000",0,"Prodfra perenne"
"1354","2041428000","2041428000",0,"Prodfra perenne"
"1355","2041433000","2041433000",0,"Prodfra perenne"
"1356","2041435000","2041435000",0,"Prodfra perenne"
"1357","2041437000","2041437000",0,"Prodfra perenne"
"1358","2041438300","2041438300",0,"Prodfra perenne"
"1359","2041438900","2041438900",0,"Prodfra perenne"
"1360","2041440000","2041440000",0,"Prodfra perenne"
"1361","2042115000","2042115000",0,"Prodfra perenne"
"1362","2042117000","2042117010",3,"Eclatement de prodfra N-1 en X sur un nouveau prodfra N"
"1363","2042117000","2042117020",3,"Eclatement de prodfra N-1 en X sur un nouveau prodfra N"
"1364","2042125000","2042125000",0,"Prodfra perenne"
"1365","2042127000","2042127000",0,"Prodfra perenne"
"1366","2042130000","2042130010",3,"Eclatement de prodfra N-1 en X sur un nouveau prodfra N"
"1367","2042130000","2042130020",3,"Eclatement de prodfra N-1 en X sur un nouveau prodfra N"
"1368","2042140000","2042140000",0,"Prodfra perenne"
"1369","2042150000","2042150010",3,"Eclatement de prodfra N-1 en X sur un nouveau prodfra N"
"1370","2042150000","2042150020",3,"Eclatement de prodfra N-1 en X sur un nouveau prodfra N"
"1371","2042163000","2042163000",0,"Prodfra perenne"
"1372","2042165000","2042165000",0,"Prodfra perenne"
"1373","2042167000","2042167000",0,"Prodfra perenne"
"1374","2042170000","2042170000",0,"Prodfra perenne"
"1375","2042185000","2042185000",0,"Prodfra perenne"
"1376","2042189000","2042189000",0,"Prodfra perenne"
"1377","2042191500","2042191500",0,"Prodfra perenne"
"1378","2042193000","2042193000",0,"Prodfra perenne"
"1379","2042194510","2042194510",0,"Prodfra perenne"
"1380","2042194520","2042194520",0,"Prodfra perenne"
"1381","2042196000","2042196000",0,"Prodfra perenne"
"1382","2042197500","2042197500",0,"Prodfra perenne"
"1383","2042199000","2042199000",0,"Prodfra perenne"
"1384","2051113000","2051113000",0,"Prodfra perenne"
"1385","2051115010","2051115010",0,"Prodfra perenne"
"1386","2051115020","2051115020",0,"Prodfra perenne"
"1387","2051115030","2051115030",0,"Prodfra perenne"
"1388","2051115040","2051115040",0,"Prodfra perenne"
"1389","2051115050","2051115050",0,"Prodfra perenne"
"1390","2051125000","2051125000",0,"Prodfra perenne"
"1391","2051127010","2051127010",0,"Prodfra perenne"
"1392","2051127020","2051127020",0,"Prodfra perenne"
"1393","2051127030","2051127030",0,"Prodfra perenne"
"1394","2051127040","2051127040",0,"Prodfra perenne"
"1395","2051127050","2051127050",0,"Prodfra perenne"
"1396","2051130000","2051130000",0,"Prodfra perenne"
"1397","2051140000","2051140000",0,"Prodfra perenne"
"1398","2051200000","2051200000",0,"Prodfra perenne"
"1399","2052102000","2052102000",0,"Prodfra perenne"
"1400","2052104000","2052104000",0,"Prodfra perenne"
"1401","2052106000","2052106000",0,"Prodfra perenne"
"1402","2052108010","2052108010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"1403","2052108020","2052108010",5,"Faux pôrenne(regroupement): prodfra N = (prodfra N-1)+(1ouX prodfra N-1)"
"1404","2052108030","2052108020",1,"Un Prodfra N-1 = Un autre Prodfra N"
"1405","2052108040","2052108030",1,"Un Prodfra N-1 = Un autre Prodfra N"
"1406","2052108050","2052108040",1,"Un Prodfra N-1 = Un autre Prodfra N"
"1407","2052108090","2052108090",0,"Prodfra perenne"
"1408","2053102000","2053102000",0,"Prodfra perenne"
"1409","2053103000","2053103000",0,"Prodfra perenne"
"1410","2053105000","2053105000",0,"Prodfra perenne"
"1411","2053107500","2053107500",0,"Prodfra perenne"
"1412","2053107900","2053107900",0,"Prodfra perenne"
"1413","2059113000","2059113000",0,"Prodfra perenne"
"1414","2059115000","2059115000",0,"Prodfra perenne"
"1415","2059117010","2059117000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1416","2059117020","2059117000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1417","2059117030","2059117000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1418","2059117040","2059117000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1419","2059117050","2059117000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1420","2059120000","2059120000",0,"Prodfra perenne"
"1421","2059200000","2059200000",0,"Prodfra perenne"
"1422","2059300000","2059300000",0,"Prodfra perenne"
"1423","2059415500","2059415500",0,"Prodfra perenne"
"1424","2059415700","2059415700",0,"Prodfra perenne"
"1425","2059417500","2059417500",0,"Prodfra perenne"
"1426","2059417900","2059417900",0,"Prodfra perenne"
"1427","2059425000","2059425000",0,"Prodfra perenne"
"1428","2059427000","2059427000",0,"Prodfra perenne"
"1429","2059429000","2059429000",0,"Prodfra perenne"
"1430","2059433000","2059433000",0,"Prodfra perenne"
"1431","2059435000","2059435000",0,"Prodfra perenne"
"1432","2059510000","2059510000",0,"Prodfra perenne"
"1433","2059521000","2059521000",0,"Prodfra perenne"
"1434","2059523000","2059523000",0,"Prodfra perenne"
"1435","2059525000","2059525000",0,"Prodfra perenne"
"1436","2059527000","2059527000",0,"Prodfra perenne"
"1437","2059530000","2059530000",0,"Prodfra perenne"
"1438","2059540000","2059540000",0,"Prodfra perenne"
"1439","2059555000","2059555000",0,"Prodfra perenne"
"1440","2059557010","2059557010",0,"Prodfra perenne"
"1441","2059557020","2059557020",0,"Prodfra perenne"
"1442","2059558000","2059558000",0,"Prodfra perenne"
"1443","2059559000","2059559000",0,"Prodfra perenne"
"1444","2059562000","2059562000",0,"Prodfra perenne"
"1445","2059563000","2059563000",0,"Prodfra perenne"
"1446","2059564000","2059564000",0,"Prodfra perenne"
"1447","2059565000","2059565000",0,"Prodfra perenne"
"1448","2059566000","2059566000",0,"Prodfra perenne"
"1449","2059567000","2059567000",0,"Prodfra perenne"
"1450","2059572000","2059572000",0,"Prodfra perenne"
"1451","2059573000","2059573000",0,"Prodfra perenne"
"1452","2059574000","2059574000",0,"Prodfra perenne"
"1453","2059575000","2059575000",0,"Prodfra perenne"
"1454","2059577000","2059577000",0,"Prodfra perenne"
"1455","2059591000","2059591000",0,"Prodfra perenne"
"1456","2059592000","2059592000",0,"Prodfra perenne"
"1457","2059593000","2059593000",0,"Prodfra perenne"
"1458","2059594010","2059594010",0,"Prodfra perenne"
"1459","2059594020","2059594020",0,"Prodfra perenne"
"1460","2059595300","2059595300",0,"Prodfra perenne"
"1461","2059595700","2059595700",0,"Prodfra perenne"
"1462","2059596300","2059596300",0,"Prodfra perenne"
"1463","2059596500","2059596500",0,"Prodfra perenne"
"1464","2059596700","2059596700",0,"Prodfra perenne"
"1465","2059597100","2059597100",0,"Prodfra perenne"
"1466","2059597500","2059597500",0,"Prodfra perenne"
"1467","2059599010","2059599010",0,"Prodfra perenne"
"1468","2059599020","2059599020",0,"Prodfra perenne"
"1469","2059602000","2059602000",0,"Prodfra perenne"
"1470","2059605000","2059605000",0,"Prodfra perenne"
"1471","2059608010","2059608000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1472","2059608020","2059608000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1473","2059608030","2059608000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1474","2060111000","2060111000",0,"Prodfra perenne"
"1475","2060112000","2060112000",0,"Prodfra perenne"
"1476","2060113000","2060113000",0,"Prodfra perenne"
"1477","2060114000","2060114000",0,"Prodfra perenne"
"1478","2060115000","2060115000",0,"Prodfra perenne"
"1479","2060119000","2060119000",0,"Prodfra perenne"
"1480","2060122000","2060122000",0,"Prodfra perenne"
"1481","2060124000","2060124000",0,"Prodfra perenne"
"1482","2060126000","2060126000",0,"Prodfra perenne"
"1483","2060131000","2060131010",3,"Eclatement de prodfra N-1 en X sur un nouveau prodfra N"
"1484","2060131000","2060131020",3,"Eclatement de prodfra N-1 en X sur un nouveau prodfra N"
"1485","2060132000","2060132000",0,"Prodfra perenne"
"1486","2060133000","2060133010",3,"Eclatement de prodfra N-1 en X sur un nouveau prodfra N"
"1487","2060133000","2060133020",3,"Eclatement de prodfra N-1 en X sur un nouveau prodfra N"
"1488","2060134000","2060134010",3,"Eclatement de prodfra N-1 en X sur un nouveau prodfra N"
"1489","2060134000","2060134020",3,"Eclatement de prodfra N-1 en X sur un nouveau prodfra N"
"1490","2060135000","2060135000",0,"Prodfra perenne"
"1491","2060139000","2060139010",3,"Eclatement de prodfra N-1 en X sur un nouveau prodfra N"
"1492","2060139000","2060139020",3,"Eclatement de prodfra N-1 en X sur un nouveau prodfra N"
"1493","2060142000","2060142000",0,"Prodfra perenne"
"1494","2060144000","2060144000",0,"Prodfra perenne"
"1495","2060212000","2060212000",0,"Prodfra perenne"
"1496","2060214000","2060214000",0,"Prodfra perenne"
"1497","2060219000","2060219000",0,"Prodfra perenne"
"1498","2060220000","2060220000",0,"Prodfra perenne"
"1499","2060232000","2060232000",0,"Prodfra perenne"
"1500","2060234000","2060234000",0,"Prodfra perenne"
"1501","2060239000","2060239000",0,"Prodfra perenne"
"1502","2060240000","2060240000",0,"Prodfra perenne"
"1503","2110103000","2110103000",0,"Prodfra perenne"
"1504","2110105000","2110105000",0,"Prodfra perenne"
"1505","2110107000","2110107000",0,"Prodfra perenne"
"1506","2110201000","2110201000",0,"Prodfra perenne"
"1507","2110202000","2110202000",0,"Prodfra perenne"
"1508","2110204000","2110204000",0,"Prodfra perenne"
"1509","2110206000","2110206000",0,"Prodfra perenne"
"1510","2110207000","2110207000",0,"Prodfra perenne"
"1511","2110311000","2110311000",0,"Prodfra perenne"
"1512","2110313000","2110313000",0,"Prodfra perenne"
"1513","2110314000","2110314000",0,"Prodfra perenne"
"1514","2110315500","2110315500",0,"Prodfra perenne"
"1515","2110315900","2110315900",0,"Prodfra perenne"
"1516","2110317000","2110317000",0,"Prodfra perenne"
"1517","2110318000","2110318000",0,"Prodfra perenne"
"1518","2110320000","2110320000",0,"Prodfra perenne"
"1519","2110400000","2110400000",0,"Prodfra perenne"
"1520","2110510010","2110510010",0,"Prodfra perenne"
"1521","2110510020","2110510020",0,"Prodfra perenne"
"1522","2110510030","2110510030",0,"Prodfra perenne"
"1523","2110520010","2110520010",0,"Prodfra perenne"
"1524","2110520020","2110520020",0,"Prodfra perenne"
"1525","2110530010","2110530010",0,"Prodfra perenne"
"1526","2110530020","2110530020",0,"Prodfra perenne"
"1527","2110540010","2110540010",0,"Prodfra perenne"
"1528","2110540020","2110540020",0,"Prodfra perenne"
"1529","2110602000","2110602000",0,"Prodfra perenne"
"1530","2110604000","2110604000",0,"Prodfra perenne"
"1531","2110605000","2110605000",0,"Prodfra perenne"
"1532","2120113010","2120113010",0,"Prodfra perenne"
"1533","2120113020","2120113020",0,"Prodfra perenne"
"1534","2120115010","2120115010",0,"Prodfra perenne"
"1535","2120115020","2120115020",0,"Prodfra perenne"
"1536","2120116010","2120116010",0,"Prodfra perenne"
"1537","2120116020","2120116020",0,"Prodfra perenne"
"1538","2120118010","2120118010",0,"Prodfra perenne"
"1539","2120118020","2120118020",0,"Prodfra perenne"
"1540","2120123010","2120123010",0,"Prodfra perenne"
"1541","2120123020","2120123020",0,"Prodfra perenne"
"1542","2120125010","2120125010",0,"Prodfra perenne"
"1543","2120125020","2120125020",0,"Prodfra perenne"
"1544","2120126010","2120126010",0,"Prodfra perenne"
"1545","2120126020","2120126020",0,"Prodfra perenne"
"1546","2120127010","2120127010",0,"Prodfra perenne"
"1547","2120127020","2120127020",0,"Prodfra perenne"
"1548","2120131010","2120131010",0,"Prodfra perenne"
"1549","2120131020","2120131020",0,"Prodfra perenne"
"1550","2120132010","2120132010",0,"Prodfra perenne"
"1551","2120132020","2120132020",0,"Prodfra perenne"
"1552","2120134010","2120134010",0,"Prodfra perenne"
"1553","2120134020","2120134020",0,"Prodfra perenne"
"1554","2120136010","2120136010",0,"Prodfra perenne"
"1555","2120136020","2120136020",0,"Prodfra perenne"
"1556","2120138010","2120138010",0,"Prodfra perenne"
"1557","2120138020","2120138020",0,"Prodfra perenne"
"1558","2120212010","2120212010",0,"Prodfra perenne"
"1559","2120212020","2120212020",0,"Prodfra perenne"
"1560","2120214000","2120214000",0,"Prodfra perenne"
"1561","2120216000","2120216000",0,"Prodfra perenne"
"1562","2120220010","2120220010",0,"Prodfra perenne"
"1563","2120220020","2120220020",0,"Prodfra perenne"
"1564","2120232000","2120232000",0,"Prodfra perenne"
"1565","2120234010","2120234010",0,"Prodfra perenne"
"1566","2120234020","2120234020",0,"Prodfra perenne"
"1567","2120234030","2120234030",0,"Prodfra perenne"
"1568","2120242000","2120242000",0,"Prodfra perenne"
"1569","2120243000","2120243000",0,"Prodfra perenne"
"1570","2120244000","2120244000",0,"Prodfra perenne"
"1571","2120246000","2120246000",0,"Prodfra perenne"
"1572","2211110000","2211110000",0,"Prodfra perenne"
"1573","2211120000","2211120000",0,"Prodfra perenne"
"1574","2211135500","2211135500",0,"Prodfra perenne"
"1575","2211135700","2211135700",0,"Prodfra perenne"
"1576","2211137000","2211137000",0,"Prodfra perenne"
"1577","2211140000","2211140000",0,"Prodfra perenne"
"1578","2211153000","2211153000",0,"Prodfra perenne"
"1579","2211155000","2211155000",0,"Prodfra perenne"
"1580","2211157000","2211157000",0,"Prodfra perenne"
"1581","2211160000","2211160000",0,"Prodfra perenne"
"1582","2211203000","2211203000",0,"Prodfra perenne"
"1583","2211205000","2211205000",0,"Prodfra perenne"
"1584","2211209000","2211209000",0,"Prodfra perenne"
"1585","2219100000","2219100000",0,"Prodfra perenne"
"1586","2219201300","2219201300",0,"Prodfra perenne"
"1587","2219201900","2219201900",0,"Prodfra perenne"
"1588","2219203000","2219203000",0,"Prodfra perenne"
"1589","2219205000","2219205000",0,"Prodfra perenne"
"1590","2219207000","2219207000",0,"Prodfra perenne"
"1591","2219208300","2219208300",0,"Prodfra perenne"
"1592","2219208500","2219208500",0,"Prodfra perenne"
"1593","2219208700","2219208700",0,"Prodfra perenne"
"1594","2219303000","2219303000",0,"Prodfra perenne"
"1595","2219305500","2219305500",0,"Prodfra perenne"
"1596","2219305700","2219305700",0,"Prodfra perenne"
"1597","2219305900","2219305900",0,"Prodfra perenne"
"1598","2219307000","2219307000",0,"Prodfra perenne"
"1599","2219403000","2219403000",0,"Prodfra perenne"
"1600","2219405000","2219405000",0,"Prodfra perenne"
"1601","2219407000","2219407000",0,"Prodfra perenne"
"1602","2219409000","2219409000",0,"Prodfra perenne"
"1603","2219505000","2219505000",0,"Prodfra perenne"
"1604","2219507000","2219507000",0,"Prodfra perenne"
"1605","2219600000","2219600000",0,"Prodfra perenne"
"1606","2219712000","2219712000",0,"Prodfra perenne"
"1607","2219715000","2219713000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1608","2219718000","2219713000",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1609","2219720000","2219720000",0,"Prodfra perenne"
"1610","2219731000","2219731000",0,"Prodfra perenne"
"1611","2219732100","2219732100",0,"Prodfra perenne"
"1612","2219732300","2219732300",0,"Prodfra perenne"
"1613","2219733000","2219733000",0,"Prodfra perenne"
"1614","2219734500","2219734500",0,"Prodfra perenne"
"1615","2219734710","2219734710",0,"Prodfra perenne"
"1616","2219734790","2219734790",0,"Prodfra perenne"
"1617","2219734900","2219734900",0,"Prodfra perenne"
"1618","2219735000","2219735000",0,"Prodfra perenne"
"1619","2219734300","2219736500",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
"1620","2219736000","2219736500",4,"Regroupement de X prodfra N-1 sur un nouveau prodfra N"
